No   IGT            Start RTA      End RTA        Length     Retime?    Reason / Notice
0    00:14.348      00:14.371      00:37.731      23.360                Paused by player, Unpause by changed look direction
32   9:34:13.303    18705:03:53.43118705:03:54.8731.442      1.442      Paused by player, Unpause by player
33   9:34:13.703    18705:03:55.23518705:03:55.9810.746      0.746      Paused by player, Unpause by player
34   9:34:19.053    18705:04:01.29318705:04:02.6091.316      1.316      Paused by player, Unpause by player
35   9:35:13.303    18705:04:56.84518705:04:58.4801.635      1.635      Paused by player, Unpause by player
36   9:36:53.753    18705:06:38.93818705:06:40.0751.137      1.137      Paused by player, Unpause by player
37   9:36:56.303    18705:06:42.58518705:06:45.4412.856      2.856      Paused by player, Unpause by player
38   9:36:59.603    18705:06:48.70018705:06:49.9961.296      1.296      Paused by player, Unpause by player
39   9:37:03.103    18705:06:53.46418705:06:54.3000.836      0.836      Paused by player, Unpause by player
40   9:37:03.503    18705:06:54.67818705:06:57.4322.754      2.754      Paused by player, Unpause by player
41   9:37:04.053    18705:06:57.96418705:06:58.5900.626      0.626      Paused by player, Unpause by player
42   9:37:04.553    18705:06:59.09518705:07:00.3811.286      1.286      Paused by player, Unpause by player
43   9:37:05.053    18705:07:00.83718705:07:02.4761.639      1.639      Paused by player, Unpause by player
44   9:37:06.353    18705:07:03.75118705:07:05.0011.250      1.250      Paused by player, Unpause by player
45   9:37:13.353    18705:07:11.97118705:07:12.7080.737      0.737      Paused by player, Unpause by player
46   9:37:28.603    18705:07:27.94318705:07:29.0811.138      1.138      Paused by player, Unpause by player
47   9:37:41.103    18705:07:41.57718705:07:43.0961.519      1.519      Paused by player, Unpause by player
48   9:38:03.303    18705:08:05.27318705:08:06.2580.985      0.985      Paused by player, Unpause by player
49   9:38:03.703    18705:08:06.64318705:08:15.3518.708      8.708      Paused by player, Unpause by player
0    9:39:54.503    18705:10:06.16618705:17:53.370467.204               Paused by player, Unpause by changed look direction
1    9:41:00.155    18705:18:58.96818705:19:02.9613.993      3.993      Paused by player, Unpause by player
2    9:41:02.005    18705:19:04.81118705:19:08.5483.737      3.737      Paused by player, Unpause by player
3    9:41:04.205    18705:19:10.71518705:19:24.40313.688     13.688     Paused by player, Unpause by player
4    9:41:19.305    18705:19:39.48518705:19:41.4091.924      1.924      Paused by player, Unpause by player
5    9:41:19.655    18705:19:41.76818705:19:45.7934.025      4.025      Paused by player, Unpause by player
6    9:42:03.355    18705:20:29.47718705:20:30.3750.898      0.898      Paused by player, Unpause by player
7    9:42:24.805    18705:20:51.78818705:20:52.7740.986      0.986      Paused by player, Unpause by player
8    9:42:31.505    18705:20:59.45618705:21:00.3750.919      0.919      Paused by player, Unpause by player
9    9:42:32.205    18705:21:01.04618705:21:01.8030.757      0.757      Paused by player, Unpause by player
10   9:45:36.205    18705:24:05.76718705:24:07.6921.925      1.925      Paused by player, Unpause by player
11   9:45:57.055    18705:24:28.52818705:24:48.08419.556     19.556     Paused by player, Unpause by player
12   9:46:09.555    18705:25:00.55718705:25:03.1872.630      2.630      Paused by player, Unpause by player
13   9:46:12.205    18705:25:05.83118705:25:12.4246.593      6.593      Paused by player, Unpause by player
14   9:46:14.355    18705:25:14.53518705:25:20.5366.001      6.001      Paused by player, Unpause by player
15   9:46:28.055    18705:25:34.24418705:25:39.8575.613      5.613      Paused by player, Unpause by player
16   9:46:30.805    18705:25:42.59618705:25:43.8091.213      1.213      Paused by player, Unpause by player
17   9:46:37.105    18705:25:50.08418705:25:52.4292.345      2.345      Paused by player, Unpause by player
18   9:48:05.105    18705:27:20.40618705:27:21.2950.889      0.889      Paused by player, Unpause by player
19   9:48:06.005    18705:27:22.17318705:27:22.9030.730      0.730      Paused by player, Unpause by player
20   9:49:25.205    18705:28:42.12318705:28:44.4122.289      2.289      Paused by player, Unpause by player
0    9:49:35.205    18705:28:54.38718705:33:01.567247.180               Paused by player, Unpause by rendered
1    9:53:17.749    18705:36:44.13418705:36:52.3268.192      8.192      Paused by player, Unpause by player
2    9:57:49.699    18705:41:24.24018705:41:32.0907.850      7.850      Paused by player, Unpause by player
3    10:08:42.949   18705:52:25.36718705:53:39.50674.139     74.139     Paused by player, Unpause by player
4    10:09:18.049   18705:54:14.57818705:54:14.9590.381      0.381      Paused by player, Unpause by player
5    10:09:18.299   18705:54:15.22418705:54:30.64415.420     15.420     Paused by player, Unpause by player
0    10:10:23.849   18705:55:36.21118706:11:37.136960.925               Paused by player, Unpause by rendered
1    10:10:44.974   18706:11:58.26518706:11:59.5161.251      1.251      Paused by player, Unpause by player
2    10:10:47.024   18706:12:01.51518706:12:02.0200.505      0.505      Paused by player, Unpause by player
3    10:11:23.174   18706:12:38.12618706:12:43.0544.928      4.928      Paused by player, Unpause by player
4    10:26:31.924   18706:27:51.78918706:27:55.2253.436      3.436      Paused by player, Unpause by player
5    10:26:34.424   18706:27:57.71818706:28:02.4554.737      4.737      Paused by player, Unpause by player
6    10:37:33.874   18706:39:01.91918706:39:07.7125.793      5.793      Paused by player, Unpause by player
0    10:40:27.774   18706:42:01.58918706:52:13.252611.663               Paused by player, Unpause by rendered
1    10:40:48.016   18706:52:33.53218706:52:34.3780.846      0.846      Paused by player, Unpause by player
0    10:40:49.066   18706:52:35.38618708:45:32.6176777.231              Paused by player, Unpause by rendered
0    11:37:08.311   18709:41:51.87818711:13:49.7245517.846              Paused by player, Unpause by rendered
1    11:51:08.757   18720:06:33.74118720:08:26.686112.945    112.945    Paused by player, Unpause by player
2    11:53:36.357   18720:10:54.28818720:10:58.8534.565      4.565      Paused by player, Unpause by player
0    12:00:58.357   18720:18:20.83318720:25:14.131413.298               Paused by player, Unpause by rendered
1    12:14:13.253   18720:38:29.08118720:38:41.80912.728     12.728     Paused by player, Unpause by player
2    12:14:38.703   18720:39:07.23318720:39:09.5642.331      2.331      Paused by player, Unpause by player
3    12:14:39.753   18720:39:10.61418720:39:11.8801.266      1.266      Paused by player, Unpause by player
4    12:15:01.003   18720:39:33.11918720:39:33.7610.642      0.642      Paused by player, Unpause by player
5    12:15:01.403   18720:39:34.15918720:39:34.5530.394      0.394      Paused by player, Unpause by player
6    12:15:06.903   18720:39:40.05118720:40:25.38745.336     45.336     Paused by player, Unpause by player
7    12:23:44.903   18720:49:03.34218720:49:04.3040.962      0.962      Paused by player, Unpause by player
8    12:23:45.403   18720:49:04.80318720:49:06.2811.478      1.478      Paused by player, Unpause by player
9    12:23:45.953   18720:49:06.80218720:49:08.9052.103      2.103      Paused by player, Unpause by player
10   12:23:46.703   18720:49:09.62518720:49:10.3180.693      0.693      Paused by player, Unpause by player
11   12:23:47.403   18720:49:10.99318720:49:11.5640.571      0.571      Paused by player, Unpause by player
12   12:26:29.553   18720:51:53.70918720:51:58.7955.086      5.086      Paused by player, Unpause by player
0    12:31:56.503   18720:57:25.73318721:25:59.9591714.226              Paused by player, Unpause by rendered
0    12:32:08.668   18721:26:12.16718721:41:52.627940.460               Paused by player, Unpause by rendered
1    12:34:40.863   18721:44:24.79718721:44:28.6693.872      3.872      Paused by player, Unpause by player
0    12:34:44.713   18721:44:32.52918723:14:27.1775394.648              Paused by player, Unpause by rendered
0    12:35:00.697   18723:14:43.17018723:16:07.44684.276                Paused by player, Unpause by changed look direction
0    12:35:01.307   18723:16:07.97818726:04:10.96310082.985             Paused by player, Unpause by rendered
0    12:35:01.795   18726:04:11.44118726:11:28.659437.218               Paused by player, Unpause by changed look direction
0    12:38:57.597   18726:15:24.40018726:18:55.557211.157               Paused by player, Unpause by changed look direction
1    12:41:35.099   18726:21:32.95318726:21:34.4131.460      1.460      Paused by player, Unpause by player
2    12:41:35.799   18726:21:35.10618726:21:42.9407.834      7.834      Paused by player, Unpause by player
3    12:41:40.499   18726:21:47.63518726:21:53.3395.704      5.704      Paused by player, Unpause by player
4    12:41:46.899   18726:21:59.74118726:22:06.9627.221      7.221      Paused by player, Unpause by player
5    12:41:48.499   18726:22:08.53618726:22:10.8012.265      2.265      Paused by player, Unpause by player
6    12:41:53.349   18726:22:15.66318726:22:57.08641.423     41.423     Paused by player, Unpause by player
7    12:46:43.649   18726:27:47.36518726:27:47.9630.598      0.598      Paused by player, Unpause by player
8    12:46:49.599   18726:27:53.87418726:27:55.0421.168      1.168      Paused by player, Unpause by player
9    12:46:49.949   18726:27:55.39018726:27:56.9911.601      1.601      Paused by player, Unpause by player
10   12:46:50.449   18726:27:57.48318726:27:59.4281.945      1.945      Paused by player, Unpause by player
11   12:46:55.799   18726:28:04.73318726:28:11.5036.770      6.770      Paused by player, Unpause by player
12   12:47:10.499   18726:28:26.18018726:28:58.82632.646     32.646     Paused by player, Unpause by player
13   12:47:23.099   18726:29:11.40118726:29:16.2834.882      4.882      Paused by player, Unpause by player
14   12:47:27.099   18726:29:20.29418726:29:26.7256.431      6.431      Paused by player, Unpause by player
15   12:47:28.299   18726:29:27.89618726:29:29.1041.208      1.208      Paused by player, Unpause by player
16   12:47:28.699   18726:29:29.46518726:29:30.2350.770      0.770      Paused by player, Unpause by player
17   12:47:28.999   18726:29:30.53118726:30:10.52539.994     39.994     Paused by player, Unpause by player
18   12:48:24.249   18726:31:05.76518726:31:06.6000.835      0.835      Paused by player, Unpause by player
19   12:48:41.849   18726:31:24.19818726:31:28.4894.291      4.291      Paused by player, Unpause by player
20   12:48:46.099   18726:31:32.69618726:32:01.26528.569     28.569     Paused by player, Unpause by player
21   12:48:48.499   18726:32:03.66118726:32:04.6971.036      1.036      Paused by player, Unpause by player
22   12:49:01.249   18726:32:17.41018726:33:03.37845.968     45.968     Paused by player, Unpause by player
23   12:49:04.549   18726:33:06.69018726:33:07.2880.598      0.598      Paused by player, Unpause by player
24   12:49:17.749   18726:33:20.47418726:33:31.38010.906     10.906     Paused by player, Unpause by player
25   12:51:38.399   18726:35:52.05618726:35:52.6300.574      0.574      Paused by player, Unpause by player
26   12:57:53.449   18726:42:07.68918726:42:08.2500.561      0.561      Paused by player, Unpause by player
27   12:58:07.849   18726:42:22.65318726:42:23.1570.504      0.504      Paused by player, Unpause by player
28   12:59:26.999   18726:43:42.32818726:47:29.450227.122    227.122    Paused by player, Unpause by player
29   13:01:01.899   18726:49:04.32418726:49:04.7150.391      0.391      Paused by player, Unpause by player
30   13:03:29.499   18726:51:32.30218727:40:29.5042937.202   2937.202   Paused by player, Unpause by player
31   13:05:20.049   18727:42:20.03618727:42:20.2200.184      0.184      Paused by player, Unpause by player
0    13:06:31.149   18727:43:31.32518734:48:50.89025519.565             Paused by player, Unpause by rendered
0    13:06:46.844   18734:49:06.61618735:04:15.561908.945               Paused by player, Unpause by rendered
1    13:06:57.964   18735:04:26.67618735:18:03.304816.628               Paused by player, Unpause by rendered
2    13:08:40.063   18735:19:45.39618735:19:45.8160.420      0.420      Paused by player, Unpause by player
0    13:09:24.463   18735:20:30.24318735:27:28.125417.882               Paused by player, Unpause by rendered
0    13:10:08.833   18735:28:12.48818750:53:41.52755529.039             Paused by player, Unpause by rendered
1    13:10:20.031   18750:53:52.77318750:53:53.3080.535      0.535      Paused by player, Unpause by player
0    13:11:32.931   18750:55:06.17218776:26:32.71991886.547             Paused by player, Unpause by rendered
1    13:11:38.112   18776:26:37.91418776:26:38.7810.867      0.867      Paused by player, Unpause by player
0    13:14:17.062   18776:29:17.76018777:40:56.8094299.049              Paused by player, Unpause by changed look direction
1    13:14:38.863   18777:41:18.54918777:41:19.4250.876      0.876      Paused by player, Unpause by player
2    13:14:39.313   18777:41:19.87618777:41:20.7210.845      0.845      Paused by player, Unpause by player
3    13:14:39.613   18777:41:21.02118777:41:22.8291.808      1.808      Paused by player, Unpause by player
4    13:14:56.263   18777:41:39.47218777:41:47.8848.412      8.412      Paused by player, Unpause by player
5    13:15:03.813   18777:41:55.40718777:42:01.6446.237      6.237      Paused by player, Unpause by player
6    13:16:42.663   18777:43:40.48018777:43:41.5181.038      1.038      Paused by player, Unpause by player
7    13:16:55.163   18777:43:54.02018777:44:02.3438.323      8.323      Paused by player, Unpause by player
8    13:18:53.863   18777:46:01.01618777:46:01.2260.210      0.210      Paused by player, Unpause by player
9    13:18:54.063   18777:46:01.42918777:46:05.6844.255      4.255      Paused by player, Unpause by player
10   13:24:10.963   18777:51:22.54818777:51:22.7730.225      0.225      Paused by player, Unpause by player
11   13:25:53.463   18777:53:05.30318777:55:45.375160.072    160.072    Paused by player, Unpause by player
0    13:27:13.713   18777:57:05.59518779:34:14.9015829.306              Paused by player, Unpause by changed look direction
0    13:27:30.864   18779:34:32.05118779:49:07.264875.213               Paused by player, Unpause by rendered
0    13:28:06.009   18779:49:42.41118780:10:05.6811223.270              Paused by player, Unpause by changed look direction
1    13:28:57.961   18780:10:57.60518785:16:48.59918350.994             Paused by player, Unpause by rendered
2    13:28:59.207   18785:16:49.90018785:16:51.9592.059                 Paused by player, Unpause by player / changed options (3)
3    13:29:08.557   18785:17:01.30518785:17:03.7622.457      2.457      Paused by player, Unpause by player
0    13:29:53.357   18785:17:48.59918785:31:01.638793.039               Paused by player, Unpause by rendered
0    13:31:18.227   18785:32:26.50318785:32:49.48022.977                Paused by player, Unpause by rendered
0    13:31:38.026   18785:33:09.31418785:42:46.892577.578               Paused by player, Unpause by rendered
0    13:31:55.472   18785:43:04.34918785:58:28.588924.239               Paused by player, Unpause by changed look direction
1    13:35:03.523   18786:01:36.61018786:01:51.05014.440     14.440     Paused by player, Unpause by player
2    13:37:13.223   18786:04:00.77418786:04:01.3240.550      0.550      Paused by player, Unpause by player
0    13:37:13.423   18786:04:01.49818786:34:07.1251805.627              Paused by player, Unpause by rendered
0    13:41:40.868   18786:38:34.60318797:55:32.23140617.628             Paused by player, Unpause by rendered
1    13:45:10.108   18797:59:01.45618797:59:02.4470.991      0.991      Paused by player, Unpause by player
2    13:45:13.558   18797:59:05.88018797:59:10.0314.151      4.151      Paused by player, Unpause by player
3    13:53:30.008   18798:07:26.42918798:07:32.8756.446      6.446      Paused by player, Unpause by player
4    13:56:31.858   18798:10:34.68318798:10:39.6995.016      5.016      Paused by player, Unpause by player
5    14:01:32.858   18798:15:40.68518798:15:48.9888.303      8.303      Paused by player, Unpause by player
6    14:04:09.658   18798:18:25.78018798:18:36.80811.028     11.028     Paused by player, Unpause by player
7    14:04:13.058   18798:18:40.16918798:18:44.2164.047      4.047      Paused by player, Unpause by player
8    14:04:15.258   18798:18:46.37418798:18:51.8255.451      5.451      Paused by player, Unpause by player
9    14:04:17.208   18798:18:53.73718798:18:59.9666.229      6.229      Paused by player, Unpause by player
10   14:04:57.758   18798:19:40.49418798:19:42.9022.408      2.408      Paused by player, Unpause by player
11   14:07:56.308   18798:22:41.43118798:22:42.1660.735      0.735      Paused by player, Unpause by player
12   14:08:14.008   18798:22:59.85918798:23:01.1531.294      1.294      Paused by player, Unpause by player
13   14:09:08.408   18798:23:55.54318798:23:56.4400.897      0.897      Paused by player, Unpause by player
14   14:11:47.858   18798:26:35.88518798:26:36.8911.006      1.006      Paused by player, Unpause by player
15   14:12:28.208   18798:27:17.23118798:27:18.6961.465      1.465      Paused by player, Unpause by player
16   14:12:29.308   18798:27:19.77118798:27:21.5351.764      1.764      Paused by player, Unpause by player
17   14:12:31.008   18798:27:23.20118798:27:27.9304.729      4.729      Paused by player, Unpause by player
18   14:12:33.908   18798:27:30.80818798:27:35.1774.369      4.369      Paused by player, Unpause by player
19   14:12:36.108   18798:27:37.34918798:27:42.7385.389      5.389      Paused by player, Unpause by player
20   14:12:37.758   18798:27:44.37218798:27:49.4975.125      5.125      Paused by player, Unpause by player
21   14:13:08.408   18798:28:20.10218798:28:21.8941.792      1.792      Paused by player, Unpause by player
22   14:18:33.058   18798:33:46.50718798:33:47.3640.857      0.857      Paused by player, Unpause by player
23   14:18:43.758   18798:33:58.02518798:33:58.4520.427      0.427      Paused by player, Unpause by player
24   14:20:34.158   18798:35:48.83518798:35:51.0672.232      2.232      Paused by player, Unpause by player
25   14:22:37.458   18798:37:54.36918798:38:01.3306.961      6.961      Paused by player, Unpause by player
26   14:28:53.158   18798:44:17.00918798:44:17.8160.807      0.807      Paused by player, Unpause by player
27   14:30:50.708   18798:46:15.34818798:46:15.9760.628      0.628      Paused by player, Unpause by player
28   14:31:42.258   18798:47:07.54118798:47:07.9560.415      0.415      Paused by player, Unpause by player
29   14:33:57.308   18798:49:23.01318798:49:34.65011.637     11.637     Paused by player, Unpause by player
30   14:34:09.058   18798:49:46.36218798:49:50.2433.881      3.881      Paused by player, Unpause by player
31   14:41:23.008   18798:57:04.19918798:57:33.75729.558     29.558     Paused by player, Unpause by player
32   14:41:42.458   18798:57:53.18918798:58:01.4188.229      8.229      Paused by player, Unpause by player
33   14:41:50.408   18798:58:09.33518798:58:09.8740.539      0.539      Paused by player, Unpause by player
34   14:42:03.008   18798:58:22.46318798:58:31.9709.507      9.507      Paused by player, Unpause by player
35   14:44:02.408   18799:00:31.34518799:00:37.6546.309      6.309      Paused by player, Unpause by player
0    14:44:45.858   18799:01:21.08418815:20:36.52158755.437             Paused by player, Unpause by rendered
1    14:45:01.021   18815:20:51.66418815:24:15.489203.825    203.825    Paused by player, Unpause by player
0    14:45:01.521   18815:24:15.90418819:05:03.13313247.229             Paused by player, Unpause by moved mouse
1    14:45:01.739   18819:05:03.37618819:05:03.8540.478      0.478      Paused by player, Unpause by player
2    15:01:21.189   18819:21:23.30618819:21:23.7020.396      0.396      Paused by player, Unpause by player
3    15:26:18.639   18819:46:21.15018819:46:21.6370.487      0.487      Paused by player, Unpause by player
4    15:41:57.639   18820:02:00.63118820:02:00.9450.314      0.314      Paused by player, Unpause by player
0    16:09:00.439   18820:29:03.73318820:30:30.17386.440                Paused by player, Unpause by rendered
1    16:10:15.477   18820:31:45.19518820:31:46.5271.332      1.332      Paused by player, Unpause by player
0    16:10:16.477   18820:31:47.54318822:48:53.7998226.256              Paused by player, Unpause by rendered
0    16:10:31.847   18822:49:09.18318822:49:15.6166.433                 Paused by player, Unpause by rendered
0    16:10:49.084   18822:49:32.85318824:39:07.5416574.688              Paused by player, Unpause by rendered
1    16:48:57.862   18825:17:16.65618825:17:16.9010.245      0.245      Paused by player, Unpause by player
2    16:49:03.712   18825:17:22.77918825:17:23.1790.400      0.400      Paused by player, Unpause by player
3    16:49:04.562   18825:17:24.04518825:17:24.7430.698      0.698      Paused by player, Unpause by player
4    17:01:55.362   18825:30:15.61118825:31:54.67899.067     99.067     Paused by player, Unpause by player
5    17:04:02.662   18825:34:01.98818825:34:18.98016.992     16.992     Paused by player, Unpause by player
6    17:04:39.312   18825:34:55.66418825:35:06.51310.849     10.849     Paused by player, Unpause by player
7    17:06:37.612   18825:37:04.82018825:37:13.5688.748      8.748      Paused by player, Unpause by player
8    17:07:01.212   18825:37:37.16218825:37:44.4047.242      7.242      Paused by player, Unpause by player
9    17:07:17.362   18825:38:00.55818825:38:11.83011.272     11.272     Paused by player, Unpause by player
10   17:07:23.662   18825:38:18.12018825:38:24.0795.959      5.959      Paused by player, Unpause by player
11   17:07:29.262   18825:38:29.64018825:38:41.81812.178     12.178     Paused by player, Unpause by player
12   17:07:31.562   18825:38:44.10218825:38:53.7069.604      9.604      Paused by player, Unpause by player
13   17:07:38.762   18825:39:00.88318825:39:03.4372.554      2.554      Paused by player, Unpause by player
14   17:07:42.112   18825:39:06.76018825:39:20.18313.423     13.423     Paused by player, Unpause by player
15   17:07:47.612   18825:39:25.68318825:39:30.6554.972      4.972      Paused by player, Unpause by player
16   17:08:09.112   18825:39:52.13318825:39:53.7861.653      1.653      Paused by player, Unpause by player
17   17:08:11.062   18825:39:55.70618825:40:09.38513.679     13.679     Paused by player, Unpause by player
18   17:08:17.312   18825:40:15.62718825:40:16.7571.130      1.130      Paused by player, Unpause by player
19   17:08:30.312   18825:40:29.71918825:40:33.2253.506      3.506      Paused by player, Unpause by player
20   17:08:39.462   18825:40:42.37518825:40:43.2370.862      0.862      Paused by player, Unpause by player
21   17:08:40.012   18825:40:43.77418825:40:46.2352.461      2.461      Paused by player, Unpause by player
22   17:08:40.912   18825:40:47.10918825:40:48.1511.042      1.042      Paused by player, Unpause by player
23   17:09:10.212   18825:41:17.43418825:41:22.2334.799      4.799      Paused by player, Unpause by player
24   17:09:15.612   18825:41:27.62618825:41:34.5536.927      6.927      Paused by player, Unpause by player
25   17:09:53.512   18825:42:12.41318825:42:13.0730.660      0.660      Paused by player, Unpause by player
26   17:09:54.012   18825:42:13.56918825:42:14.9621.393      1.393      Paused by player, Unpause by player
27   17:09:56.962   18825:42:17.86618825:42:21.2513.385      3.385      Paused by player, Unpause by player
28   17:09:57.462   18825:42:21.71918825:42:22.4780.759      0.759      Paused by player, Unpause by player
29   17:09:58.962   18825:42:23.93918825:42:30.1506.211      6.211      Paused by player, Unpause by player
30   17:09:59.512   18825:42:30.69318825:42:33.5782.885      2.885      Paused by player, Unpause by player
31   17:10:00.212   18825:42:34.23718825:42:35.2250.988      0.988      Paused by player, Unpause by player
32   17:10:00.612   18825:42:35.59718825:42:37.1031.506      1.506      Paused by player, Unpause by player
33   17:11:43.112   18825:44:19.57318825:44:44.28924.716     24.716     Paused by player, Unpause by player
34   17:12:00.912   18825:45:02.08118825:45:07.3635.282      5.282      Paused by player, Unpause by player
35   17:12:11.162   18825:45:17.57318825:45:34.20516.632     16.632     Paused by player, Unpause by player
36   17:13:50.712   18825:47:13.73918825:47:14.1440.405      0.405      Paused by player, Unpause by player
37   17:14:02.712   18825:47:26.11618825:47:27.2481.132      1.132      Paused by player, Unpause by player
38   17:14:03.162   18825:47:27.68518825:47:36.5338.848      8.848      Paused by player, Unpause by player
39   17:14:04.712   18825:47:38.07318825:47:39.5711.498      1.498      Paused by player, Unpause by player
40   17:14:08.262   18825:47:43.10818825:47:45.2502.142      2.142      Paused by player, Unpause by player
41   17:14:10.612   18825:47:47.59618825:48:00.98213.386     13.386     Paused by player, Unpause by player
42   17:14:32.512   18825:48:22.86418825:48:27.7374.873      4.873      Paused by player, Unpause by player
43   17:14:37.812   18825:48:33.02018825:48:36.9053.885      3.885      Paused by player, Unpause by player
44   17:14:38.212   18825:48:37.30018825:48:38.1340.834      0.834      Paused by player, Unpause by player
45   17:14:39.012   18825:48:38.89418825:48:42.0893.195      3.195      Paused by player, Unpause by player
46   17:14:39.612   18825:48:42.65318825:48:44.2151.562      1.562      Paused by player, Unpause by player
47   17:14:40.312   18825:48:44.91618825:48:47.7172.801      2.801      Paused by player, Unpause by player
48   17:14:40.812   18825:48:48.21818825:48:49.7031.485      1.485      Paused by player, Unpause by player
49   17:14:41.512   18825:48:50.36818825:49:06.28215.914     15.914     Paused by player, Unpause by player
50   17:14:55.912   18825:49:20.68418825:49:21.5270.843      0.843      Paused by player, Unpause by player
51   17:14:56.612   18825:49:22.18318825:49:49.60127.418     27.418     Paused by player, Unpause by player
52   17:15:22.712   18825:50:15.68818825:50:16.5530.865      0.865      Paused by player, Unpause by player
53   17:15:23.062   18825:50:16.87518825:50:18.0681.193      1.193      Paused by player, Unpause by player
54   17:15:23.462   18825:50:18.44418825:50:38.47220.028     20.028     Paused by player, Unpause by player
55   17:15:36.612   18825:50:51.62518825:51:15.04823.423     23.423     Paused by player, Unpause by player
56   17:15:45.612   18825:51:24.02718825:51:24.6780.651      0.651      Paused by player, Unpause by player
57   17:15:45.912   18825:51:24.95118825:51:30.3565.405      5.405      Paused by player, Unpause by player
58   17:22:24.912   18825:58:09.35418825:58:12.6483.294      3.294      Paused by player, Unpause by player
0    17:25:24.812   18826:01:12.56818826:01:47.87635.308                Paused by player, Unpause by rendered
1    17:25:36.156   18826:01:59.22118826:02:37.74638.525     38.525     Paused by player, Unpause by player
0    17:25:47.706   18826:02:49.27918826:03:01.34812.069                Paused by player, Unpause by rendered
1    17:26:20.026   18826:03:33.66018826:03:34.8411.181      1.181      Paused by player, Unpause by player
2    17:26:22.176   18826:03:36.97518826:03:44.8147.839      7.839      Paused by player, Unpause by player
3    17:27:25.326   18826:04:47.97018826:04:49.2071.237      1.237      Paused by player, Unpause by player
4    17:27:27.126   18826:04:50.96518826:04:51.6460.681      0.681      Paused by player, Unpause by player
5    17:27:35.276   18826:04:59.77018826:05:00.8931.123      1.123      Paused by player, Unpause by player
6    17:30:17.576   18826:07:43.22818826:07:44.1970.969                 Paused by player, Unpause by player / changed option
7    17:30:24.926   18826:07:51.56718826:07:52.1150.548      0.548      Paused by player, Unpause by player
8    17:30:25.276   18826:07:52.47218826:07:53.1080.636                 Paused by player, Unpause by player / changed option
9    17:30:30.426   18826:07:58.25118826:07:59.2951.044      1.044      Paused by player, Unpause by player
10   17:31:13.376   18826:08:42.24218826:08:42.7070.465      0.465      Paused by player, Unpause by player
11   17:31:24.326   18826:08:53.64018826:09:26.67733.037     33.037     Paused by player, Unpause by player
12   17:31:24.976   18826:09:27.33118826:09:29.3822.051                 Paused by player, Unpause by player / changed option
13   17:31:26.626   18826:09:31.10018826:09:32.4121.312                 Paused by player, Unpause by player / changed option
14   17:31:47.376   18826:09:53.13418826:09:53.9820.848                 Paused by player, Unpause by player / changed option
0    17:39:08.876   18826:17:15.46318826:18:17.25961.796                Paused by player, Unpause by rendered
1    17:40:35.722   18826:19:44.09118826:19:44.7030.612      0.612      Paused by player, Unpause by player
2    17:40:36.322   18826:19:45.27318826:19:46.0850.812      0.812      Paused by player, Unpause by player
3    17:40:36.972   18826:19:46.69618826:19:47.4640.768      0.768      Paused by player, Unpause by player
4    17:40:37.572   18826:19:48.05518826:19:49.5041.449      1.449      Paused by player, Unpause by player
5    17:40:38.222   18826:19:50.13918826:19:51.0690.930      0.930      Paused by player, Unpause by player
6    17:40:47.922   18826:20:00.72818826:20:02.5521.824      1.824      Paused by player, Unpause by player
7    17:40:48.922   18826:20:03.53118826:20:04.6831.152      1.152      Paused by player, Unpause by player
8    17:40:49.472   18826:20:05.21118826:20:06.2521.041      1.041      Paused by player, Unpause by player
9    17:40:58.122   18826:20:14.88918826:20:16.9632.074      2.074      Paused by player, Unpause by player
10   17:41:09.372   18826:20:28.21818826:20:28.9380.720      0.720      Paused by player, Unpause by player
11   17:41:21.422   18826:20:40.96918826:20:45.3834.414      4.414      Paused by player, Unpause by player
12   17:41:30.922   18826:20:54.84418826:21:05.25110.407     10.407     Paused by player, Unpause by player
13   17:41:39.172   18826:21:13.46018826:21:27.01813.558     13.558     Paused by player, Unpause by player
14   17:41:46.222   18826:21:34.06818826:21:34.9240.856      0.856      Paused by player, Unpause by player
15   17:41:54.372   18826:21:43.07218826:21:48.0214.949      4.949      Paused by player, Unpause by player
16   17:42:16.222   18826:22:09.86818826:22:10.2990.431      0.431      Paused by player, Unpause by player
17   17:42:16.672   18826:22:10.72518826:22:11.6240.899      0.899      Paused by player, Unpause by player
18   17:42:17.072   18826:22:11.99518826:22:12.7040.709      0.709      Paused by player, Unpause by player
19   17:42:17.522   18826:22:13.10918826:22:13.7950.686      0.686      Paused by player, Unpause by player
20   17:42:17.872   18826:22:14.11618826:22:14.7650.649      0.649      Paused by player, Unpause by player
21   17:42:18.222   18826:22:15.08618826:22:15.7720.686      0.686      Paused by player, Unpause by player
22   17:42:28.922   18826:22:26.46118826:22:27.2830.822      0.822      Paused by player, Unpause by player
23   17:42:45.522   18826:22:43.84018826:22:46.7182.878      2.878      Paused by player, Unpause by player
24   17:42:52.172   18826:22:53.34218826:22:54.1490.807      0.807      Paused by player, Unpause by player
25   17:42:54.372   18826:22:56.32518826:22:57.5661.241      1.241      Paused by player, Unpause by player
26   17:43:09.172   18826:23:12.34218826:23:13.5601.218      1.218      Paused by player, Unpause by player
27   17:43:09.722   18826:23:14.06718826:23:15.2351.168      1.168      Paused by player, Unpause by player
28   17:43:10.072   18826:23:15.57518826:23:16.4340.859      0.859      Paused by player, Unpause by player
